ds,y
2020-07-22,147.95397904183272
2020-07-23,135.4953560981927
2020-07-24,129.24170184568496
2020-07-25,123.20819840310568
2020-07-26,130.98513831059455
2020-07-27,137.90620901186998
2020-07-28,141.56409592755088
2020-07-29,147.78553579479137
2020-07-30,138.55806501784627
2020-07-31,131.05887270608685
2020-08-01,135.18029515319301
2020-08-02,135.2556908408958
2020-08-03,129.6863261404394
2020-08-04,147.96697248779046
2020-08-05,149.62533708413488
2020-08-06,134.23907617553562
2020-08-07,135.22256956310028
2020-08-08,133.23742819700536
2020-08-09,121.69918430423573
2020-08-10,130.3796108082796
2020-08-11,147.71445391882568
2020-08-12,145.75917702181277
2020-08-13,141.5971889339973
2020-08-14,131.71766223527914
2020-08-15,126.41444608889809
2020-08-16,119.62044379449162
2020-08-17,139.17283471165146
2020-08-18,147.4719615561486
2020-08-19,142.2818655631667
2020-08-20,137.6792968246516
2020-08-21,121.44630043308854
2020-08-22,126.15009344710761
2020-08-23,128.26215072467647
2020-08-24,132.8060213310503
2020-08-25,146.45863566360762
2020-08-26,141.0038637869609
2020-08-27,139.9981519528188
2020-08-28,123.31539401487788
2020-08-29,122.80679070141677
2020-08-30,123.91008502343743
2020-08-31,133.6581666606758
2020-09-01,138.43892925172773
2020-09-02,141.50200256758237
2020-09-03,140.82626003642466
2020-09-04,125.78693770490675
2020-09-05,114.48519482739859
2020-09-06,133.16012395598085
2020-09-07,139.10638745643985
2020-09-08,133.5301939612693
2020-09-09,145.3506021810397
2020-09-10,133.96189135554195
2020-09-11,129.1072574961952
2020-09-12,123.84685172762664
2020-09-13,123.13665969700585
2020-09-14,128.2158702898261
2020-09-15,136.51370321768624
2020-09-16,137.33554465292667
2020-09-17,132.37184410449927
2020-09-18,127.54806581881851
2020-09-19,118.93119811220646
2020-09-20,127.89353044981165
2020-09-21,139.78596664326568
2020-09-22,137.3217947352213
2020-09-23,143.4099317624345
2020-09-24,139.36666356999135
2020-09-25,130.62224250367987
2020-09-26,123.30914030182421
2020-09-27,128.65722898281487
2020-09-28,135.26278490308079
2020-09-29,134.57687501940111
2020-09-30,147.14318985452022
2020-10-01,141.93060646941834
2020-10-02,125.11315652067208
2020-10-03,123.82786601587013
2020-10-04,129.11073478680098
2020-10-05,132.59669481477604
2020-10-06,146.96323048727515
2020-10-07,155.49132069422762
2020-10-08,134.48012033995224
2020-10-09,122.98155348490185
2020-10-10,126.1556799869177
2020-10-11,130.34145048729906
2020-10-12,133.56952321847123
2020-10-13,149.98617068167266
2020-10-14,138.14127305603486
2020-10-15,143.07767284912697
2020-10-16,128.10104364950175
2020-10-17,134.51743442532532
2020-10-18,138.0203918892298
2020-10-19,132.2547893125404
2020-10-20,141.37614771232688
2020-10-21,150.57595343231353
2020-10-22,139.16056964872627
2020-10-23,132.42563966894008
2020-10-24,127.60880184732413
2020-10-25,120.0594814944431
2020-10-26,137.65737195867572
2020-10-27,142.3519668333876
2020-10-28,145.52697234519866
2020-10-29,150.06656056590876
2020-10-30,128.15963802913754
2020-10-31,133.37434435873436
2020-11-01,130.12614513146627
2020-11-02,138.2271872092148
2020-11-03,151.68785766803364
2020-11-04,151.66384014505275
2020-11-05,147.70769653959175
2020-11-06,141.3241792164883
2020-11-07,129.72732062165014
2020-11-08,130.56937900191335
2020-11-09,136.34348507610756
2020-11-10,145.785419977817
2020-11-11,166.9183231930609
2020-11-12,153.31964826023733
2020-11-13,132.001403162551
2020-11-14,127.07653152554074
2020-11-15,138.37582154561892
2020-11-16,146.87198097118358
2020-11-17,155.05331367940275
2020-11-18,153.32399957002607
2020-11-19,148.92390637731074
2020-11-20,142.87958544469436
2020-11-21,136.62966189973517
2020-11-22,127.408796594211
2020-11-23,145.55235851886763
2020-11-24,150.64390732128902
2020-11-25,158.09267095355213
2020-11-26,167.12053572988128
2020-11-27,145.74531682049846
2020-11-28,137.32434934110466
2020-11-29,145.82960257528714
2020-11-30,151.85299692599722
2020-12-01,159.76191869380182
2020-12-02,163.03307461504502
2020-12-03,165.28025605174795
2020-12-04,141.07723597844648
2020-12-05,144.10377633328034
2020-12-06,139.45152659060759
2020-12-07,155.09854168218158
2020-12-08,155.96737771080623
2020-12-09,160.8286486376626
2020-12-10,156.45539558152845
2020-12-11,154.5600584511527
2020-12-12,149.2925138102475
2020-12-13,140.8341345669824
2020-12-14,155.58893206185138
2020-12-15,160.0195140321723
2020-12-16,159.64220335791157
2020-12-17,159.87696571458687
2020-12-18,151.18104223081676
2020-12-19,159.8868924007157
2020-12-20,152.29048443219224
2020-12-21,151.49833882266924
2020-12-22,163.8242118273137
2020-12-23,174.130116892759
2020-12-24,174.49983922438474
2020-12-25,147.89551171672127
2020-12-26,141.46135178630314
2020-12-27,162.59315880360396
2020-12-28,163.4514194763174
2020-12-29,165.42710459012693
2020-12-30,174.819684826403
2020-12-31,154.0043658192079
